Aperture (radius, pixels) = 2
Sky Annulus (inner and outer radius, pixels) = 6, 8
------------------------------
Normalized Differential Photometry (Units = Flux), Target (Units = Flux), Comparison0 (Units = Flux), Comparison1 (Units = Flux), Comparison2 (Units = Flux), Comparison3 (Units = Flux), 
0.417062, 1214.696016, 260.592715, 269.099063, 1931.286094, 451.526719
0.421367, 1257.005781, 265.965918, 281.965605, 1972.595313, 462.636055
0.413254, 1247.831719, 262.457852, 285.159238, 2010.156094, 461.752305
0.410934, 1164.812109, 243.747480, 263.995488, 1893.646563, 433.161250
0.412657, 1161.399375, 247.414531, 263.727539, 1871.655313, 431.647227
0.413285, 1214.768281, 264.064863, 278.578926, 1942.899219, 453.755195
0.410679, 1224.115078, 249.451992, 277.937227, 1996.947813, 456.369531
0.408640, 1218.798672, 256.920703, 275.097852, 1990.386563, 460.168867
0.412715, 1245.798047, 260.640449, 280.994805, 2019.203906, 457.702617
0.413808, 1263.608359, 270.452012, 286.870000, 2023.202656, 473.086016
0.406568, 1225.244453, 260.043301, 280.202227, 2014.859844, 458.523281
0.405279, 1240.210625, 269.719023, 286.440000, 2039.222969, 464.759414
0.411258, 1237.300703, 268.236895, 283.045820, 2007.060156, 450.230000
0.407015, 1240.401172, 265.504727, 282.764980, 2035.401094, 463.886914
0.409969, 1231.033516, 264.158750, 283.587305, 1998.883750, 456.118945
0.408810, 1197.949922, 248.656074, 276.233125, 1961.069062, 444.378008
0.401353, 1208.787344, 258.546055, 282.101855, 2014.965156, 456.166562
0.408921, 1239.446172, 263.957109, 285.778770, 2021.157969, 460.124414
0.410138, 1221.634141, 266.146621, 282.905605, 1978.010937, 451.526680
0.404859, 1180.332734, 252.787480, 280.376211, 1954.765938, 427.484453
0.404448, 1251.465156, 267.972539, 287.181152, 2074.541719, 464.559727
0.407029, 1249.150156, 268.363086, 288.090723, 2051.023906, 461.470859
0.406640, 1243.673438, 264.301172, 291.859551, 2041.945625, 460.309922
0.400668, 1220.959609, 266.826074, 286.701211, 2039.127969, 454.651406
0.395835, 1109.478516, 242.205098, 260.789941, 1880.944062, 418.943750
0.404637, 1187.027500, 258.874355, 276.779336, 1959.632656, 438.278320
0.408445, 1178.470078, 253.601641, 263.944414, 1930.289062, 437.426562
0.405085, 1194.930312, 257.006348, 273.094238, 1974.867188, 444.859414
0.403354, 1208.470391, 254.982598, 279.465488, 2009.813906, 451.791797
0.406981, 1204.507891, 255.831895, 279.378984, 1976.313125, 448.091328
0.407643, 1240.592187, 255.214258, 283.519219, 2045.023125, 459.572578
0.406660, 1213.584063, 264.179941, 272.141777, 1994.548125, 453.399141
0.401200, 1222.891016, 265.817910, 274.103848, 2052.044531, 456.115195
0.399086, 1176.087031, 252.345000, 265.035352, 1997.063906, 432.504023
0.403782, 1230.977813, 267.041445, 278.145508, 2041.501250, 461.931992
0.405898, 1247.952031, 267.999043, 280.482422, 2065.519375, 460.545352
0.409285, 1196.891094, 249.087422, 271.783281, 1967.447969, 436.024375
0.405882, 1245.026562, 264.544570, 285.325391, 2060.548750, 457.044297
0.402285, 1259.433750, 279.095215, 286.934434, 2102.865313, 461.807813
0.407350, 1197.810156, 257.375313, 271.756973, 1979.581875, 431.781641
0.405667, 1242.505547, 267.403145, 285.101660, 2065.626563, 444.738906
0.405408, 1313.572187, 285.213359, 287.759687, 2182.018906, 485.133047
0.380889, 1219.358438, 267.110176, 289.514082, 2222.621406, 422.105352
0.386096, 1223.206875, 263.347051, 277.352324, 2211.952031, 415.492227
0.382360, 1281.625391, 274.957012, 292.691152, 2341.377656, 442.856797
0.375204, 987.961406, 236.902207, 237.854961, 1746.918437, 411.457344
0.369550, 1166.854609, 278.143555, 284.308887, 2105.605937, 489.440898
0.369668, 1151.913906, 277.773086, 280.011191, 2068.781719, 489.514453
0.375185, 1197.887266, 278.676230, 289.193770, 2131.876875, 493.044219
0.371015, 1177.616250, 278.457910, 289.252676, 2107.457344, 498.873867
0.373937, 1176.446094, 271.390879, 292.080938, 2095.822344, 486.813516
0.370231, 1144.640078, 273.199336, 286.393008, 2048.322344, 483.780039
0.374622, 1171.307344, 272.530859, 284.623320, 2088.357656, 481.127227
0.369082, 1202.669531, 281.816191, 286.275098, 2184.035313, 506.415586
0.372953, 1206.136953, 281.368555, 299.549141, 2139.946094, 513.153164
0.370712, 1208.407578, 282.929883, 295.184687, 2169.261562, 512.318672
0.380133, 1213.287969, 281.294688, 288.985586, 2117.086875, 504.381094
0.374372, 1156.479063, 270.871484, 274.096328, 2063.573594, 480.579609
0.374001, 1140.872188, 270.864766, 284.240605, 2017.023750, 478.319102
0.379446, 1238.940859, 283.285391, 300.854980, 2174.227969, 506.758906
0.380144, 1233.187500, 283.717734, 297.957266, 2148.375937, 513.953633
0.380520, 1212.957422, 279.892441, 298.013066, 2105.484375, 504.245352
0.363647, 1180.469453, 286.161094, 292.475312, 2160.734375, 506.828984
0.376364, 1211.859219, 287.340781, 294.356758, 2133.094375, 505.117813
0.377951, 1277.193828, 297.507734, 313.002461, 2231.356875, 537.389883
0.372894, 1261.693750, 299.143301, 311.829238, 2247.936719, 524.612852
0.371091, 1289.714609, 301.010996, 315.769395, 2309.988906, 548.699023
0.370266, 1252.208437, 293.234746, 304.210410, 2245.706094, 538.768125
0.378100, 1278.732031, 303.514551, 307.728301, 2242.259844, 528.491172
0.374492, 1232.837812, 291.700859, 312.186641, 2162.810937, 525.330430
0.370025, 1211.440312, 285.784023, 296.267930, 2177.833594, 514.058437
0.379536, 1216.520781, 284.233340, 294.715547, 2116.169063, 510.169727
0.379117, 1237.762109, 287.095625, 301.131133, 2159.797187, 516.835000
0.377391, 1264.542656, 286.418320, 315.032012, 2220.857500, 528.441406
0.376266, 1242.713594, 286.755547, 308.808691, 2198.182813, 509.006758
0.384088, 1276.437500, 293.885684, 306.964355, 2192.895625, 529.549883
0.385217, 1230.145313, 280.506875, 295.336758, 2112.957656, 504.580625
0.378854, 1249.433906, 282.956289, 306.360469, 2191.603594, 517.005937
0.382946, 1231.469297, 277.544883, 294.022285, 2124.859844, 519.349180
0.384016, 1254.794922, 285.117520, 300.665898, 2167.244219, 514.534414
0.380746, 1263.642031, 281.494824, 313.329473, 2211.999219, 512.037461
0.383695, 1252.628281, 282.188320, 307.057051, 2164.113125, 511.289883
0.383585, 1229.973281, 277.084004, 295.705117, 2126.083594, 507.651172
0.386353, 1249.871016, 280.804746, 303.389238, 2139.898125, 510.953867
0.378600, 1288.469609, 294.346270, 316.854531, 2265.283438, 526.764648
0.382189, 1289.418047, 286.218105, 313.069609, 2224.043906, 550.435625
0.387789, 1204.024609, 269.040352, 288.675586, 2044.306250, 502.821914
0.380998, 1223.744844, 269.434375, 298.251953, 2140.717187, 503.544336
0.386790, 1255.439687, 283.634707, 310.335977, 2131.977969, 519.844102
0.386807, 1285.428516, 288.798086, 311.682930, 2189.581094, 533.111641
0.385734, 1269.922344, 286.825312, 309.221660, 2182.003906, 514.173320
0.382493, 1262.732969, 286.984082, 307.352031, 2184.474688, 522.515586
0.385211, 1276.992969, 284.311074, 306.816133, 2199.385156, 524.538047
0.390203, 1272.441016, 293.102676, 304.362813, 2149.972656, 513.530195
0.388153, 1310.027969, 301.209023, 316.878809, 2216.220938, 540.720977
0.382210, 1262.853672, 291.607832, 301.063672, 2192.499531, 518.915117
0.382727, 1260.279375, 290.542207, 299.464551, 2194.791563, 508.095508
0.385947, 1322.362813, 301.694434, 310.326855, 2277.082188, 537.176250
0.387166, 1283.117656, 297.431035, 307.609043, 2177.195781, 531.895977
0.383100, 1246.540391, 289.067031, 297.067109, 2155.119062, 512.570000
0.386235, 1277.377734, 290.986875, 306.098867, 2190.564063, 519.603125
0.384119, 1278.912969, 297.863164, 309.528574, 2186.231094, 535.845430
0.389380, 1299.094141, 293.477207, 305.323672, 2213.672187, 523.838828
